PATH,ROW,LATITUDE,LONGITUDE
31,118,-16.1194,74.4103
31,119,-17.0137,74.2028
31,120,-17.9077,73.994
31,121,-18.8015,73.7837
31,122,-19.6951,73.5719
31,123,-20.5885,73.3584
31,124,-21.4816,73.1431
31,125,-22.3744,72.926
31,126,-23.267,72.7069
31,127,-24.1593,72.4858
31,128,-25.0512,72.2624
31,129,-25.9429,72.0367
31,130,-26.8342,71.8085
31,131,-27.7251,71.5777
31,132,-28.6157,71.3443
31,133,-29.506,71.1079
31,134,-30.3958,70.8684
31,135,-31.2853,70.6258
31,136,-32.1743,70.3797
31,137,-33.0629,70.1301
31,138,-33.951,69.8767
31,139,-34.8387,69.6193
31,140,-35.7258,69.3577
31,141,-36.6125,69.0917
31,142,-37.4986,68.821
31,143,-38.3842,68.5453
31,144,-39.2692,68.2644
31,145,-40.1536,67.978
31,146,-41.0374,67.6857
31,147,-41.9206,67.3872
31,148,-42.803,67.0822
31,149,-43.6848,66.7702
31,150,-44.5658,66.4508
31,151,-45.4461,66.1236
31,152,-46.3255,65.788
31,153,-47.2041,65.4436
31,154,-48.0818,65.0898
31,155,-48.9585,64.7259
31,156,-49.8343,64.3513
31,157,-50.709,63.9653
31,158,-51.5826,63.5671
31,159,-52.455,63.1558
31,160,-53.3262,62.7305
31,161,-54.1961,62.2901
31,162,-55.0646,61.8337
31,163,-55.9316,61.3598
31,164,-56.797,60.8672
31,165,-57.6607,60.3544
31,166,-58.5226,59.8198
31,167,-59.3825,59.2615
31,168,-60.2402,58.6775
31,169,-61.0957,58.0657
31,170,-61.9486,57.4234
31,171,-62.7989,56.7481
31,172,-63.6462,56.0364
31,173,-64.4902,55.285
31,174,-65.3307,54.4899
31,175,-66.1673,53.6468
31,176,-66.9996,52.7505
31,177,-67.8271,51.7955
31,178,-68.6493,50.7753
31,179,-69.4655,49.6824
31,180,-70.275,48.5087
31,181,-71.0771,47.2443
31,182,-71.8707,45.8784
31,183,-72.6546,44.3982
31,184,-73.4276,42.7893
31,185,-74.188,41.0349
31,186,-74.934,39.116
31,187,-75.6633,37.0109
31,188,-76.3733,34.6949
31,189,-77.0607,32.1404
31,190,-77.7219,29.3171
31,191,-78.3524,26.1926
31,192,-78.9469,22.7335
31,193,-79.4993,18.908
31,194,-80.0027,14.6894
31,195,-80.4494,10.0611
31,196,-80.831,5.02359
31,197,-81.1391,-0.398627
31,198,-81.3659,-6.1511
31,199,-81.5049,-12.1474
32,1,81.5049,167.182
32,2,81.3659,161.185
32,3,81.1391,155.433
32,4,80.831,150.011
32,5,80.4494,144.973
32,6,80.0027,140.345
32,7,79.4993,136.126
32,8,78.9469,132.301
32,9,78.3524,128.842
32,10,77.7219,125.717
32,11,77.0607,122.894
32,12,76.3733,120.339
32,13,75.6633,118.023
32,14,74.934,115.918
32,15,74.188,113.999
32,16,73.4276,112.245
32,17,72.6546,110.636
32,18,71.8707,109.156
32,19,71.0771,107.79
32,20,70.275,106.526
32,21,69.4655,105.352
32,22,68.6493,104.259
32,23,67.8271,103.239
32,24,66.9996,102.284
32,25,66.1673,101.387
32,26,65.3307,100.544
32,27,64.4902,99.7492
32,28,63.6462,98.9978
32,29,62.7989,98.2862
32,30,61.9486,97.6108
32,31,61.0957,96.9686
32,32,60.2402,96.3567
32,33,59.3825,95.7727
32,34,58.5226,95.2145
32,35,57.6607,94.6798
32,36,56.797,94.167
32,37,55.9316,93.6744
32,38,55.0646,93.2006
32,39,54.1961,92.7441
32,40,53.3262,92.3037
32,41,52.455,91.8784
32,42,51.5826,91.4671
32,43,50.709,91.0689
32,44,49.8343,90.6829
32,45,48.9585,90.3083
32,46,48.0818,89.9445
32,47,47.2041,89.5906
32,48,46.3255,89.2462
32,49,45.4461,88.9107
32,50,44.5658,88.5835
32,51,43.6848,88.2641
32,52,42.803,87.9521
32,53,41.9206,87.647
32,54,41.0374,87.3485
32,55,40.1536,87.0562
32,56,39.2692,86.7698
32,57,38.3842,86.4889
32,58,37.4986,86.2132
32,59,36.6125,85.9425
32,60,35.7258,85.6765
32,61,34.8387,85.4149
32,62,33.951,85.1575
32,63,33.0629,84.9041
32,64,32.1743,84.6545
32,65,31.2853,84.4085
32,66,30.3958,84.1658
32,67,29.506,83.9264
32,68,28.6157,83.69
32,69,27.7251,83.4565
32,70,26.8342,83.2257
32,71,25.9429,82.9976
32,72,25.0512,82.7719
32,73,24.1593,82.5485
32,74,23.267,82.3273
32,75,22.3744,82.1082
32,76,21.4816,81.8911
32,77,20.5885,81.6759
32,78,19.6951,81.4624
32,79,18.8015,81.2505
32,80,17.9077,81.0402
32,81,17.0137,80.8314
32,82,16.1194,80.6239
32,83,15.225,80.4178
32,84,14.3303,80.2128
32,85,13.4355,80.0089
32,86,12.5405,79.8061
32,87,11.6454,79.6043
32,88,10.7502,79.4033
32,89,9.85476,79.2031
32,90,8.95925,79.0037
32,91,8.06363,78.8049
32,92,7.16791,78.6067
32,93,6.27211,78.409
32,94,5.37623,78.2118
32,95,4.48029,78.015
32,96,3.5843,77.8186
32,97,2.68826,77.6223
32,98,1.79219,77.4263
32,99,0.896101,77.2304
32,100,-0,77.0345
32,101,-0.896101,76.8387
32,102,-1.79219,76.6428
32,103,-2.68826,76.4468
32,104,-3.5843,76.2505
32,105,-4.48029,76.054
32,106,-5.37623,75.8572
32,107,-6.27211,75.66
32,108,-7.16791,75.4624
32,109,-8.06363,75.2642
32,110,-8.95925,75.0654
32,111,-9.85476,74.866
32,112,-10.7502,74.6658
32,113,-11.6454,74.4648
32,114,-12.5405,74.263
32,115,-13.4355,74.0602
32,116,-14.3303,73.8563
32,117,-15.225,73.6513
32,118,-16.1194,73.4452
32,119,-17.0137,73.2377
32,120,-17.9077,73.0289
32,121,-18.8015,72.8186
32,122,-19.6951,72.6067
32,123,-20.5885,72.3932
32,124,-21.4816,72.178
32,125,-22.3744,71.9609
32,126,-23.267,71.7418
32,127,-24.1593,71.5206
32,128,-25.0512,71.2972
32,129,-25.9429,71.0715
32,130,-26.8342,70.8434
32,131,-27.7251,70.6126
32,132,-28.6157,70.3791
32,133,-29.506,70.1427
32,134,-30.3958,69.9033
32,135,-31.2853,69.6606
32,136,-32.1743,69.4146
32,137,-33.0629,69.165
32,138,-33.951,68.9116
32,139,-34.8387,68.6542
32,140,-35.7258,68.3926
32,141,-36.6125,68.1266
32,142,-37.4986,67.8558
32,143,-38.3842,67.5802
32,144,-39.2692,67.2993
32,145,-40.1536,67.0128
32,146,-41.0374,66.7206
32,147,-41.9206,66.4221
32,148,-42.803,66.117
32,149,-43.6848,65.805
32,150,-44.5658,65.4856
32,151,-45.4461,65.1584
32,152,-46.3255,64.8229
32,153,-47.2041,64.4784
32,154,-48.0818,64.1246
32,155,-48.9585,63.7608
32,156,-49.8343,63.3862
32,157,-50.709,63.0002
32,158,-51.5826,62.6019
32,159,-52.455,62.1906
32,160,-53.3262,61.7653
32,161,-54.1961,61.325
32,162,-55.0646,60.8685
32,163,-55.9316,60.3947
32,164,-56.797,59.9021
32,165,-57.6607,59.3893
32,166,-58.5226,58.8546
32,167,-59.3825,58.2963
32,168,-60.2402,57.7124
32,169,-61.0957,57.1005
32,170,-61.9486,56.4583
32,171,-62.7989,55.7829
32,172,-63.6462,55.0713
32,173,-64.4902,54.3199
32,174,-65.3307,53.5248
32,175,-66.1673,52.6816
32,176,-66.9996,51.7854
32,177,-67.8271,50.8304
32,178,-68.6493,49.8101
32,179,-69.4655,48.7173
32,180,-70.275,47.5435
32,181,-71.0771,46.2792
32,182,-71.8707,44.9132
32,183,-72.6546,43.433
32,184,-73.4276,41.8241
32,185,-74.188,40.0697
32,186,-74.934,38.1509
32,187,-75.6633,36.0457
32,188,-76.3733,33.7297
32,189,-77.0607,31.1752
32,190,-77.7219,28.352
32,191,-78.3524,25.2274
32,192,-78.9469,21.7684
32,193,-79.4993,17.9429
32,194,-80.0027,13.7242
32,195,-80.4494,9.09594
32,196,-80.831,4.05844
32,197,-81.1391,-1.36377
32,198,-81.3659,-7.11624
32,199,-81.5049,-13.1126
33,1,81.5049,166.217
33,2,81.3659,160.22
33,3,81.1391,154.468
33,4,80.831,149.046
33,5,80.4494,144.008
33,6,80.0027,139.38
33,7,79.4993,135.161
33,8,78.9469,131.336
33,9,78.3524,127.876
33,10,77.7219,124.752
33,11,77.0607,121.929
33,12,76.3733,119.374
33,13,75.6633,117.058
33,14,74.934,114.953
33,15,74.188,113.034
33,16,73.4276,111.28
33,17,72.6546,109.671
33,18,71.8707,108.191
33,19,71.0771,106.825
33,20,70.275,105.56
33,21,69.4655,104.387
33,22,68.6493,103.294
33,23,67.8271,102.274
33,24,66.9996,101.319
33,25,66.1673,100.422
33,26,65.3307,99.5791
33,27,64.4902,98.7841
33,28,63.6462,98.0327
33,29,62.7989,97.321
33,30,61.9486,96.6456
33,31,61.0957,96.0034
33,32,60.2402,95.3916
33,33,59.3825,94.8076
33,34,58.5226,94.2493
33,35,57.6607,93.7147
33,36,56.797,93.2019
33,37,55.9316,92.7093
33,38,55.0646,92.2354
33,39,54.1961,91.7789
33,40,53.3262,91.3386
33,41,52.455,90.9133
33,42,51.5826,90.502
33,43,50.709,90.1038
33,44,49.8343,89.7178
33,45,48.9585,89.3432
33,46,48.0818,88.9793
33,47,47.2041,88.6255
33,48,46.3255,88.2811
33,49,45.4461,87.9455
33,50,44.5658,87.6183
33,51,43.6848,87.2989
33,52,42.803,86.9869
33,53,41.9206,86.6819
33,54,41.0374,86.3834
33,55,40.1536,86.0911
33,56,39.2692,85.8047
33,57,38.3842,85.5238
33,58,37.4986,85.2481
33,59,36.6125,84.9774
33,60,35.7258,84.7114
33,61,34.8387,84.4498
33,62,33.951,84.1924
33,63,33.0629,83.939
33,64,32.1743,83.6894
33,65,31.2853,83.4433
33,66,30.3958,83.2007
33,67,29.506,82.9612
33,68,28.6157,82.7248
33,69,27.7251,82.4913
33,70,26.8342,82.2606
33,71,25.9429,82.0324
33,72,25.0512,81.8067
33,73,24.1593,81.5833
33,74,23.267,81.3622
33,75,22.3744,81.1431
33,76,21.4816,80.926
33,77,20.5885,80.7107
33,78,19.6951,80.4972
33,79,18.8015,80.2854
33,80,17.9077,80.0751
33,81,17.0137,79.8662
33,82,16.1194,79.6588
33,83,15.225,79.4526
33,84,14.3303,79.2476
33,85,13.4355,79.0438
33,86,12.5405,78.841
33,87,11.6454,78.6391
33,88,10.7502,78.4381
33,89,9.85476,78.238
33,90,8.95925,78.0385
33,91,8.06363,77.8397
33,92,7.16791,77.6416
33,93,6.27211,77.4439
33,94,5.37623,77.2467
33,95,4.48029,77.0499
33,96,3.5843,76.8534
33,97,2.68826,76.6572
33,98,1.79219,76.4611
33,99,0.896101,76.2652
33,100,-0,76.0694
33,101,-0.896101,75.8736
33,102,-1.79219,75.6776
33,103,-2.68826,75.4816
33,104,-3.5843,75.2854
33,105,-4.48029,75.0889
33,106,-5.37623,74.8921
33,107,-6.27211,74.6949
33,108,-7.16791,74.4972
33,109,-8.06363,74.2991
33,110,-8.95925,74.1003
33,111,-9.85476,73.9008
33,112,-10.7502,73.7007
33,113,-11.6454,73.4997
33,114,-12.5405,73.2978
33,115,-13.4355,73.095
33,116,-14.3303,72.8912
33,117,-15.225,72.6862
33,118,-16.1194,72.48
33,119,-17.0137,72.2726
33,120,-17.9077,72.0637
33,121,-18.8015,71.8534
33,122,-19.6951,71.6416
33,123,-20.5885,71.4281
33,124,-21.4816,71.2128
33,125,-22.3744,70.9957
33,126,-23.267,70.7766
33,127,-24.1593,70.5555
33,128,-25.0512,70.3321
33,129,-25.9429,70.1064
33,130,-26.8342,69.8782
33,131,-27.7251,69.6475
33,132,-28.6157,69.414
33,133,-29.506,69.1776
33,134,-30.3958,68.9381
33,135,-31.2853,68.6955
33,136,-32.1743,68.4494
33,137,-33.0629,68.1998
33,138,-33.951,67.9464
33,139,-34.8387,67.689
33,140,-35.7258,67.4274
33,141,-36.6125,67.1614
33,142,-37.4986,66.8907
33,143,-38.3842,66.615
33,144,-39.2692,66.3341
33,145,-40.1536,66.0477
33,146,-41.0374,65.7554
33,147,-41.9206,65.4569
33,148,-42.803,65.1519
33,149,-43.6848,64.8399
33,150,-44.5658,64.5205
33,151,-45.4461,64.1933
33,152,-46.3255,63.8577
33,153,-47.2041,63.5133
33,154,-48.0818,63.1595
33,155,-48.9585,62.7956
33,156,-49.8343,62.421
33,157,-50.709,62.035
33,158,-51.5826,61.6368
33,159,-52.455,61.2255
33,160,-53.3262,60.8002
33,161,-54.1961,60.3599
33,162,-55.0646,59.9034
33,163,-55.9316,59.4295
33,164,-56.797,58.9369
33,165,-57.6607,58.4241
33,166,-58.5226,57.8895
33,167,-59.3825,57.3312
33,168,-60.2402,56.7472
33,169,-61.0957,56.1354
33,170,-61.9486,55.4932
33,171,-62.7989,54.8178
33,172,-63.6462,54.1061
33,173,-64.4902,53.3547
33,174,-65.3307,52.5596
33,175,-66.1673,51.7165
33,176,-66.9996,50.8202
33,177,-67.8271,49.8652
33,178,-68.6493,48.845
33,179,-69.4655,47.7522
33,180,-70.275,46.5784
33,181,-71.0771,45.314
33,182,-71.8707,43.9481
33,183,-72.6546,42.4679
33,184,-73.4276,40.859
33,185,-74.188,39.1046
33,186,-74.934,37.1857
33,187,-75.6633,35.0806
33,188,-76.3733,32.7646
33,189,-77.0607,30.2101
33,190,-77.7219,27.3868
33,191,-78.3524,24.2623
33,192,-78.9469,20.8032
33,193,-79.4993,16.9777
33,194,-80.0027,12.7591
33,195,-80.4494,8.13079
33,196,-80.831,3.09329
33,197,-81.1391,-2.32892
33,198,-81.3659,-8.08139
33,199,-81.5049,-14.0777
34,1,81.5049,165.251
34,2,81.3659,159.255
34,3,81.1391,153.503
34,4,80.831,148.08
34,5,80.4494,143.043
34,6,80.0027,138.415
34,7,79.4993,134.196
34,8,78.9469,130.37
34,9,78.3524,126.911
34,10,77.7219,123.787
34,11,77.0607,120.964
34,12,76.3733,118.409
34,13,75.6633,116.093
34,14,74.934,113.988
34,15,74.188,112.069
34,16,73.4276,110.315
34,17,72.6546,108.706
34,18,71.8707,107.226
34,19,71.0771,105.86
34,20,70.275,104.595
34,21,69.4655,103.421
34,22,68.6493,102.329
34,23,67.8271,101.308
34,24,66.9996,100.353
34,25,66.1673,99.4572
34,26,65.3307,98.614
34,27,64.4902,97.8189
34,28,63.6462,97.0675
34,29,62.7989,96.3559
34,30,61.9486,95.6805
34,31,61.0957,95.0383
34,32,60.2402,94.4264
34,33,59.3825,93.8424
34,34,58.5226,93.2842
34,35,57.6607,92.7495
34,36,56.797,92.2367
34,37,55.9316,91.7441
34,38,55.0646,91.2703
34,39,54.1961,90.8138
34,40,53.3262,90.3735
34,41,52.455,89.9481
34,42,51.5826,89.5368
34,43,50.709,89.1386
34,44,49.8343,88.7526
34,45,48.9585,88.378
34,46,48.0818,88.0142
34,47,47.2041,87.6603
34,48,46.3255,87.3159
34,49,45.4461,86.9804
34,50,44.5658,86.6532
34,51,43.6848,86.3338
34,52,42.803,86.0218
34,53,41.9206,85.7167
34,54,41.0374,85.4182
34,55,40.1536,85.1259
34,56,39.2692,84.8395
34,57,38.3842,84.5586
34,58,37.4986,84.283
34,59,36.6125,84.0122
34,60,35.7258,83.7462
34,61,34.8387,83.4846
34,62,33.951,83.2272
34,63,33.0629,82.9738
34,64,32.1743,82.7242
34,65,31.2853,82.4782
34,66,30.3958,82.2355
34,67,29.506,81.9961
34,68,28.6157,81.7597
34,69,27.7251,81.5262
34,70,26.8342,81.2954
34,71,25.9429,81.0673
34,72,25.0512,80.8416
34,73,24.1593,80.6182
34,74,23.267,80.397
34,75,22.3744,80.1779
34,76,21.4816,79.9608
34,77,20.5885,79.7456
34,78,19.6951,79.5321
34,79,18.8015,79.3202
34,80,17.9077,79.1099
34,81,17.0137,78.9011
34,82,16.1194,78.6936
34,83,15.225,78.4875
34,84,14.3303,78.2825
34,85,13.4355,78.0786
34,86,12.5405,77.8758
34,87,11.6454,77.674
34,88,10.7502,77.473
34,89,9.85476,77.2728
34,90,8.95925,77.0734
34,91,8.06363,76.8746
34,92,7.16791,76.6764
34,93,6.27211,76.4788
34,94,5.37623,76.2816
34,95,4.48029,76.0847
34,96,3.5843,75.8883
34,97,2.68826,75.692
34,98,1.79219,75.496
34,99,0.896101,75.3001
34,100,-0,75.1042
34,101,-0.896101,74.9084
34,102,-1.79219,74.7125
34,103,-2.68826,74.5165
34,104,-3.5843,74.3202
34,105,-4.48029,74.1238
34,106,-5.37623,73.9269
34,107,-6.27211,73.7297
34,108,-7.16791,73.5321
34,109,-8.06363,73.3339
34,110,-8.95925,73.1351
34,111,-9.85476,72.9357
34,112,-10.7502,72.7355
34,113,-11.6454,72.5345
34,114,-12.5405,72.3327
34,115,-13.4355,72.1299
34,116,-14.3303,71.926
34,117,-15.225,71.721
34,118,-16.1194,71.5149
34,119,-17.0137,71.3074
34,120,-17.9077,71.0986
34,121,-18.8015,70.8883
34,122,-19.6951,70.6764
34,123,-20.5885,70.4629
34,124,-21.4816,70.2477
34,125,-22.3744,70.0306
34,126,-23.267,69.8115
34,127,-24.1593,69.5903
34,128,-25.0512,69.3669
34,129,-25.9429,69.1412
34,130,-26.8342,68.9131
34,131,-27.7251,68.6823
34,132,-28.6157,68.4488
34,133,-29.506,68.2124
34,134,-30.3958,67.973
34,135,-31.2853,67.7303
34,136,-32.1743,67.4843
34,137,-33.0629,67.2347
34,138,-33.951,66.9813
34,139,-34.8387,66.7239
34,140,-35.7258,66.4623
34,141,-36.6125,66.1963
34,142,-37.4986,65.9255
34,143,-38.3842,65.6499
34,144,-39.2692,65.369
34,145,-40.1536,65.0826
34,146,-41.0374,64.7903
34,147,-41.9206,64.4918
34,148,-42.803,64.1867
34,149,-43.6848,63.8747
34,150,-44.5658,63.5553
34,151,-45.4461,63.2281
34,152,-46.3255,62.8926
34,153,-47.2041,62.5482
34,154,-48.0818,62.1943
34,155,-48.9585,61.8305
34,156,-49.8343,61.4559
34,157,-50.709,61.0699
34,158,-51.5826,60.6717
34,159,-52.455,60.2604
34,160,-53.3262,59.835
34,161,-54.1961,59.3947
34,162,-55.0646,58.9382
34,163,-55.9316,58.4644
34,164,-56.797,57.9718
34,165,-57.6607,57.459
34,166,-58.5226,56.9243
34,167,-59.3825,56.3661
34,168,-60.2402,55.7821
34,169,-61.0957,55.1702
34,170,-61.9486,54.528
34,171,-62.7989,53.8526
34,172,-63.6462,53.141
34,173,-64.4902,52.3896
34,174,-65.3307,51.5945
34,175,-66.1673,50.7513
34,176,-66.9996,49.8551
34,177,-67.8271,48.9001
34,178,-68.6493,47.8798
34,179,-69.4655,46.787
34,180,-70.275,45.6132
34,181,-71.0771,44.3489
34,182,-71.8707,42.9829
34,183,-72.6546,41.5028
34,184,-73.4276,39.8938
34,185,-74.188,38.1394
34,186,-74.934,36.2206
34,187,-75.6633,34.1154
34,188,-76.3733,31.7994
34,189,-77.0607,29.2449
34,190,-77.7219,26.4217
34,191,-78.3524,23.2971
34,192,-78.9469,19.8381
34,193,-79.4993,16.0126
34,194,-80.0027,11.7939
34,195,-80.4494,7.16565
34,196,-80.831,2.12814
34,197,-81.1391,-3.29407
34,198,-81.3659,-9.04654
34,199,-81.5049,-15.0429
35,1,81.5049,164.286
35,2,81.3659,158.29
35,3,81.1391,152.537
35,4,80.831,147.115
35,5,80.4494,142.078
35,6,80.0027,137.449
35,7,79.4993,133.231
35,8,78.9469,129.405
35,9,78.3524,125.946
35,10,77.7219,122.822
35,11,77.0607,119.998
35,12,76.3733,117.444
35,13,75.6633,115.128
35,14,74.934,113.023
35,15,74.188,111.104
35,16,73.4276,109.35
35,17,72.6546,107.741
35,18,71.8707,106.26
35,19,71.0771,104.894
35,20,70.275,103.63
35,21,69.4655,102.456
35,22,68.6493,101.364
35,23,67.8271,100.343
35,24,66.9996,99.3883
35,25,66.1673,98.492
35,26,65.3307,97.6489
35,27,64.4902,96.8538
35,28,63.6462,96.1024
35,29,62.7989,95.3907
35,30,61.9486,94.7153
35,31,61.0957,94.0731
35,32,60.2402,93.4613
35,33,59.3825,92.8773
35,34,58.5226,92.319
35,35,57.6607,91.7844
35,36,56.797,91.2716
35,37,55.9316,90.779
35,38,55.0646,90.3051
35,39,54.1961,89.8486
35,40,53.3262,89.4083
35,41,52.455,88.983
35,42,51.5826,88.5717
35,43,50.709,88.1735
35,44,49.8343,87.7875
35,45,48.9585,87.4129
35,46,48.0818,87.049
35,47,47.2041,86.6952
35,48,46.3255,86.3508
35,49,45.4461,86.0152
35,50,44.5658,85.688
35,51,43.6848,85.3686
35,52,42.803,85.0566
35,53,41.9206,84.7516
35,54,41.0374,84.4531
35,55,40.1536,84.1608
35,56,39.2692,83.8744
35,57,38.3842,83.5935
35,58,37.4986,83.3178
35,59,36.6125,83.0471
35,60,35.7258,82.7811
35,61,34.8387,82.5195
35,62,33.951,82.2621
35,63,33.0629,82.0087
35,64,32.1743,81.7591
35,65,31.2853,81.513
35,66,30.3958,81.2704
35,67,29.506,81.0309
35,68,28.6157,80.7945
35,69,27.7251,80.561
35,70,26.8342,80.3303
35,71,25.9429,80.1021
35,72,25.0512,79.8764
35,73,24.1593,79.653
35,74,23.267,79.4319
35,75,22.3744,79.2128
35,76,21.4816,78.9957
35,77,20.5885,78.7804
35,78,19.6951,78.5669
35,79,18.8015,78.3551
35,80,17.9077,78.1448
35,81,17.0137,77.9359
35,82,16.1194,77.7285
35,83,15.225,77.5223
35,84,14.3303,77.3173
35,85,13.4355,77.1135
35,86,12.5405,76.9107
35,87,11.6454,76.7088
35,88,10.7502,76.5078
35,89,9.85476,76.3077
35,90,8.95925,76.1082
35,91,8.06363,75.9094
35,92,7.16791,75.7113
35,93,6.27211,75.5136
35,94,5.37623,75.3164
35,95,4.48029,75.1196
35,96,3.5843,74.9231
35,97,2.68826,74.7269
35,98,1.79219,74.5308
35,99,0.896101,74.3349
35,100,-0,74.1391
35,101,-0.896101,73.9433
35,102,-1.79219,73.7474
35,103,-2.68826,73.5513
35,104,-3.5843,73.3551
35,105,-4.48029,73.1586
35,106,-5.37623,72.9618
35,107,-6.27211,72.7646
35,108,-7.16791,72.5669
35,109,-8.06363,72.3688
35,110,-8.95925,72.17
35,111,-9.85476,71.9705
35,112,-10.7502,71.7704
35,113,-11.6454,71.5694
35,114,-12.5405,71.3675
35,115,-13.4355,71.1647
35,116,-14.3303,70.9609
35,117,-15.225,70.7559
35,118,-16.1194,70.5497
35,119,-17.0137,70.3423
35,120,-17.9077,70.1334
35,121,-18.8015,69.9231
35,122,-19.6951,69.7113
35,123,-20.5885,69.4978
35,124,-21.4816,69.2825
35,125,-22.3744,69.0654
35,126,-23.267,68.8463
35,127,-24.1593,68.6252
35,128,-25.0512,68.4018
35,129,-25.9429,68.1761
35,130,-26.8342,67.9479
35,131,-27.7251,67.7172
35,132,-28.6157,67.4837
35,133,-29.506,67.2473
35,134,-30.3958,67.0078
35,135,-31.2853,66.7652
35,136,-32.1743,66.5191
35,137,-33.0629,66.2695
35,138,-33.951,66.0161
35,139,-34.8387,65.7587
35,140,-35.7258,65.4971
35,141,-36.6125,65.2311
35,142,-37.4986,64.9604
35,143,-38.3842,64.6847
35,144,-39.2692,64.4038
35,145,-40.1536,64.1174
35,146,-41.0374,63.8251
35,147,-41.9206,63.5266
35,148,-42.803,63.2216
35,149,-43.6848,62.9096
35,150,-44.5658,62.5902
35,151,-45.4461,62.263
35,152,-46.3255,61.9274
35,153,-47.2041,61.583
35,154,-48.0818,61.2292
35,155,-48.9585,60.8653
35,156,-49.8343,60.4907
35,157,-50.709,60.1047
35,158,-51.5826,59.7065
35,159,-52.455,59.2952
35,160,-53.3262,58.8699
35,161,-54.1961,58.4296
35,162,-55.0646,57.9731
35,163,-55.9316,57.4992
35,164,-56.797,57.0066
35,165,-57.6607,56.4938
35,166,-58.5226,55.9592
35,167,-59.3825,55.4009
35,168,-60.2402,54.8169
35,169,-61.0957,54.2051
35,170,-61.9486,53.5629
35,171,-62.7989,52.8875
35,172,-63.6462,52.1758
35,173,-64.4902,51.4244
35,174,-65.3307,50.6293
35,175,-66.1673,49.7862
35,176,-66.9996,48.8899
35,177,-67.8271,47.9349
35,178,-68.6493,46.9147
35,179,-69.4655,45.8219
35,180,-70.275,44.6481
35,181,-71.0771,43.3837
35,182,-71.8707,42.0178
35,183,-72.6546,40.5376
35,184,-73.4276,38.9287
35,185,-74.188,37.1743
35,186,-74.934,35.2554
35,187,-75.6633,33.1503
35,188,-76.3733,30.8343
35,189,-77.0607,28.2798
35,190,-77.7219,25.4565
35,191,-78.3524,22.332
35,192,-78.9469,18.8729
35,193,-79.4993,15.0474
35,194,-80.0027,10.8288
35,195,-80.4494,6.2005
35,196,-80.831,1.163
35,197,-81.1391,-4.25922
35,198,-81.3659,-10.0117
35,199,-81.5049,-16.008
36,1,81.5049,163.321
36,2,81.3659,157.325
36,3,81.1391,151.572
36,4,80.831,146.15
36,5,80.4494,141.113
36,6,80.0027,136.484
36,7,79.4993,132.266
36,8,78.9469,128.44
36,9,78.3524,124.981
36,10,77.7219,121.857
36,11,77.0607,119.033
36,12,76.3733,116.479
36,13,75.6633,114.163
36,14,74.934,112.058
36,15,74.188,110.139
36,16,73.4276,108.384
36,17,72.6546,106.775
36,18,71.8707,105.295
36,19,71.0771,103.929
36,20,70.275,102.665
36,21,69.4655,101.491
36,22,68.6493,100.398
36,23,67.8271,99.3781
36,24,66.9996,98.4231
36,25,66.1673,97.5269
36,26,65.3307,96.6837
36,27,64.4902,95.8886
36,28,63.6462,95.1372
36,29,62.7989,94.4256
36,30,61.9486,93.7502
36,31,61.0957,93.108
36,32,60.2402,92.4961
36,33,59.3825,91.9122
36,34,58.5226,91.3539
36,35,57.6607,90.8192
36,36,56.797,90.3064
36,37,55.9316,89.8138
36,38,55.0646,89.34
36,39,54.1961,88.8835
36,40,53.3262,88.4432
36,41,52.455,88.0178
36,42,51.5826,87.6066
36,43,50.709,87.2083
36,44,49.8343,86.8223
36,45,48.9585,86.4477
36,46,48.0818,86.0839
36,47,47.2041,85.7301
36,48,46.3255,85.3856
36,49,45.4461,85.0501
36,50,44.5658,84.7229
36,51,43.6848,84.4035
36,52,42.803,84.0915
36,53,41.9206,83.7864
36,54,41.0374,83.4879
36,55,40.1536,83.1957
36,56,39.2692,82.9092
36,57,38.3842,82.6283
36,58,37.4986,82.3527
36,59,36.6125,82.0819
36,60,35.7258,81.8159
36,61,34.8387,81.5543
36,62,33.951,81.2969
36,63,33.0629,81.0435
36,64,32.1743,80.7939
36,65,31.2853,80.5479
36,66,30.3958,80.3052
36,67,29.506,80.0658
36,68,28.6157,79.8294
36,69,27.7251,79.5959
36,70,26.8342,79.3651
36,71,25.9429,79.137
36,72,25.0512,78.9113
36,73,24.1593,78.6879
36,74,23.267,78.4667
36,75,22.3744,78.2476
36,76,21.4816,78.0305
36,77,20.5885,77.8153
36,78,19.6951,77.6018
36,79,18.8015,77.3899
36,80,17.9077,77.1796
36,81,17.0137,76.9708
36,82,16.1194,76.7633
36,83,15.225,76.5572
36,84,14.3303,76.3522
36,85,13.4355,76.1483
36,86,12.5405,75.9455
36,87,11.6454,75.7437
36,88,10.7502,75.5427
36,89,9.85476,75.3425
36,90,8.95925,75.1431
36,91,8.06363,74.9443
36,92,7.16791,74.7461
36,93,6.27211,74.5485
36,94,5.37623,74.3513
36,95,4.48029,74.1544
36,96,3.5843,73.958
36,97,2.68826,73.7617
36,98,1.79219,73.5657
36,99,0.896101,73.3698
36,100,-0,73.174
36,101,-0.896101,72.9781
36,102,-1.79219,72.7822
36,103,-2.68826,72.5862
36,104,-3.5843,72.3899
36,105,-4.48029,72.1935
36,106,-5.37623,71.9967
36,107,-6.27211,71.7995
